ID,Predicted
151,0.4620338570475266
152,0.8381941766539678
153,0.41610753401949496
154,0.543848448585247
155,0.8799906062188296
156,0.550606271210901
157,0.550606271210901
158,0.5345277511752863
159,0.4608180202101767
160,0.4774207619746194
161,0.3766992233994024
162,0.5266084261078032
163,0.5179103719605251
164,0.19449989991501618
165,0.3137358615695645
166,0.9023180826711774
167,0.4675737847230477
168,0.4211405749823507
169,0.5011021961049718
170,0.8953891746682404
171,0.550606271210901
172,0.49675592733391344
173,0.5102788307591777
174,0.4749605118236596
175,0.3664595290902588
176,0.4774207619746194
177,0.4774207619746194
178,0.565369101838541
179,0.4774207619746194
180,0.4055916214799827
181,0.23692646526095387
182,0.3484516244123306
183,0.5170853078790217
184,0.4774207619746194
185,0.364971132488222
186,0.4761635984232856
187,0.38844608105207956
188,0.462209071316311
189,0.1855644988234982
190,0.8740362685841913
191,0.508512005229209
192,0.35774964250846986
193,0.4221571659779106
194,0.4507741027603562
195,0.4507741027603562
196,0.5582155080217186
197,0.42681073302907324
198,0.9011450223252175
199,0.49142937299247985
200,0.41043390962502224
201,0.45267887779792776
202,0.8938958340370426
203,0.4663049277437175
204,0.4055916214799827
205,0.37047277270426293
206,0.5215461280727421
207,0.40900389539907167
208,0.1855644988234982
209,0.18979030681851333
210,0.49556645181200126
211,0.443526274423057
212,0.3968561628494679
213,0.550606271210901
214,0.4211405749823507
215,0.4774207619746194
216,0.8933348583482333
217,0.5163638864172183
218,0.4960281735020793
219,0.6333583765022466
220,0.8659726451712855
221,0.5050790094628602
222,0.4355302532463259
223,0.4263681025843484
224,0.48190154649398
225,0.47105078172100795
226,0.47331991465514556
227,0.462209071316311
228,0.8438174994465347
229,0.5100273012709807
230,0.444625504533566
231,0.2278722085741709
232,0.4221771968233363
233,0.8919294447048116
234,0.4094045595883383
235,0.5330730931526703
236,0.46078502889422107
237,0.6189154500473212
238,0.3916409407361788
239,0.5821292055944441
240,0.21023680028434535
241,0.41819798774490835
242,0.4793529033847585
243,0.6892932994056462
244,0.3636342773735263
245,0.4211405749823507
246,0.4774207619746194
247,0.9009951765360298
248,0.4558114751271138
249,0.41386437747303567
250,0.4756036715675727
251,0.9015064159441588
252,0.8500118782062458
253,0.479832048481097
254,0.7047814160661575
255,0.5585673254620833
256,0.444013085405139
257,0.890151281328804
258,0.5215461280727421
259,0.3916409407361788
260,0.5131579669817558
261,0.4761635984232856
262,0.25799368376544174
263,0.22962289035804698
264,0.45061585895855666
265,0.46078502889422107
266,0.4328204764270634
267,0.19181744658412145
268,0.8732185370030358
269,0.41386437747303567
270,0.357793010934257
271,0.27544140610261103
272,0.4371794739830952
273,0.3740736368051999
274,0.7222776411896781
275,0.8760472537366212
276,0.4233212029603428
277,0.550606271210901
278,0.4774207619746194
279,0.4761635984232856
280,0.4774207619746194
281,0.330688102060639
282,0.44416991477719203
283,0.2259002085126897
284,0.4755514258638663
285,0.41476321421984824
286,0.47286262404875923
287,0.8981598329225878
288,0.8991093907534325
289,0.41277023470503177
290,0.4457019495810498
291,0.8878465402678842
292,0.45267887779792776
293,0.41043390962502224
294,0.21758276497222334
295,0.4723066173934663
296,0.6194266800849034
297,0.2346679916845508
298,0.5180340918956902
299,0.597017674320267
300,0.4094045595883383
301,0.49038233517713653
302,0.8919198225072505
303,0.4774207619746194
304,0.22116653384598567
305,0.580994003414336
306,0.4960281735020793
307,0.5610711261452821
308,0.23692646526095387
309,0.47050896160444017
310,0.5070531919020655
311,0.4605505526165135
312,0.1988331183397628
313,0.48516653846174707
314,0.3610875359993953
315,0.2664325214119742
316,0.5432610750771226
317,0.38646951503771626
318,0.22873263429510618
319,0.4012193147165603
320,0.48811907943092614
321,0.36265118467290697
322,0.5649829406467918
323,0.6464889328408788
324,0.4818523670887771
325,0.45226364200647573
326,0.8943237117908761
327,0.5821292055944441
328,0.38692059463730977
329,0.47984167075025014
330,0.8696175851281743
331,0.4440544050288181
332,0.2335372768932067
333,0.4774207619746194
334,0.3749971028676087
335,0.5032056585099975
336,0.47105078172100795
337,0.18665674729907902
338,0.4153242073786284
339,0.47631712670995374
340,0.42399332880872687
341,0.46197803655042546
342,0.8770401085584701
343,0.4355302532463259
344,0.4300221012629037
345,0.3644648901508004
346,0.40985294869862715
347,0.39880451708883496
348,0.5632084675524736
349,0.3942509551128193
350,0.8991506469111402
351,0.5418726882428072
352,0.19617054125350156
353,0.24058714671850004
354,0.3033571956792246
355,0.23601656807753277
356,0.4761635984232856
357,0.5487512865824267
358,0.1904224288549674
359,0.43585489417415224
360,0.40588251587921725
361,0.21422285320339376
362,0.5769445158450853
363,0.9000204694476
364,0.35069643924103977
365,0.8589323980680506
366,0.5138433448094148
367,0.5867743428798095
368,0.4749605118236596
369,0.7062536244059393
370,0.4960281735020793
371,0.5048267268641008
372,0.5257154536407226
373,0.5387665852399801
374,0.3555771557744962
375,0.4774207619746194
376,0.4847128651599835
377,0.8949412801951274
378,0.41084557617298867
379,0.6555358461518982
380,0.4607814848945948
381,0.6433481937344049
382,0.3455950125756346
383,0.4761635984232856
384,0.4774207619746194
385,0.47695121788201167
386,0.5320076124885357
387,0.21607339686863516
388,0.45918093177250086
389,0.48389680885266545
390,0.4723066173934663
391,0.4761635984232856
392,0.4667887691238904
393,0.8904731864520787
394,0.5821292055944441
395,0.5121513677233901
396,0.4507741027603562
397,0.3382810262345427
398,0.5153419877132234
399,0.5387662516956301
400,0.4888060012235998
401,0.4774207619746194
402,0.4192597103948741
403,0.8970097220148499
404,0.4693888835364392
405,0.4439336611313096
406,0.550606271210901
407,0.41590230272961515
408,0.18669246925652214
409,0.6038911136935902
410,0.46721983430702224
411,0.8785813205818686
412,0.4145480151471236
413,0.694715427354242
414,0.22382972570826062
415,0.5307526971233079
416,0.8751423079164
417,0.440477114123036
418,0.4761635984232856
419,0.5780892470214077
420,0.8770855667694358
421,0.5299431970134231
422,0.393236238283388
423,0.4774207619746194
424,0.4581190377552972
425,0.6726114612398533
426,0.4833874496999866
427,0.4242107781049195
428,0.550606271210901
429,0.5271454450127429
430,0.40001340227688725
431,0.4507741027603562
432,0.5215461280727421
433,0.48439487658883584
434,0.36210482276780775
435,0.48219451377948647
436,0.4774207619746194
437,0.17960903826850422
438,0.47595339272488063
439,0.4061956347473696
440,0.45341933649784305
441,0.4620374024258797
442,0.8665528464034815
443,0.7860934770463257
444,0.5070261505700339
445,0.4807310636154629
446,0.8377353680789341
447,0.4496945869700729
448,0.4853447450606569
449,0.5212959637023366
450,0.5670328490794914
451,0.19496229490756956
452,0.5251761740507105
453,0.4774207619746194
454,0.36265118467290697
455,0.8986101511010224
456,0.3974980299519021
457,0.48283851607976924
458,0.8475979460441806
459,0.9000204694476
460,0.5821292055944441
461,0.4774207619746194
462,0.40243558639192817
463,0.5065855753950574
464,0.40001340227688725
465,0.46236207158894604
466,0.23692646526095387
467,0.484866800126318
468,0.4904779903751885
469,0.4761635984232856
470,0.9000204694476
471,0.504214873597466
472,0.17909475191886076
473,0.36053191289287057
474,0.9009951765360298
475,0.4275196267798707
476,0.45267887779792776
477,0.43877039260909906
478,0.48854317800137537
479,0.4960281735020793
480,0.34036354715271083
481,0.5803051578347787
482,0.48219451377948647
483,0.9000204694476
484,0.520207434000789
485,0.378374252006283
486,0.37879620309167494
487,0.8964096426509012
488,0.37400134490773457
489,0.4761635984232856
490,0.8919198225072505
491,0.48219451377948647
492,0.8621782840352225
493,0.22105010920256815
494,0.39880451708883496
495,0.5103786000003755
496,0.4960281735020793
497,0.40001340227688725
498,0.5821292055944441
499,0.5010272133380379
500,0.5628467689286062
501,0.4774207619746194
502,0.894849886698661
503,0.20893455437438188
504,0.46168789511884073
505,0.398897530878182
506,0.351448832187064
507,0.3903546532427565
508,0.45036461685058443
509,0.4761635984232856
510,0.49124650998059777
511,0.3831452698171593
512,0.44519605243202914
513,0.4774207619746194
514,0.27849908827794073
515,0.4960281735020793
516,0.4774207619746194
517,0.49366359378116764
518,0.6046083112234087
519,0.4325768855608675
520,0.4512693864813467
521,0.45766405386822373
522,0.6557935115984493
523,0.4359398785576046
524,0.4233369460023203
525,0.3318682931894966
526,0.5780892470214077
527,0.4457019495810498
528,0.8985105155768638
529,0.42204556309051355
530,0.4761635984232856
531,0.7916631971275814
532,0.36356024985056545
533,0.4774207619746194
534,0.46494089126864335
535,0.4723066173934663
536,0.46976644353448155
537,0.6107459647110451
538,0.4094045595883383
539,0.5706578169237888
540,0.41043390962502224
541,0.4742947171263499
542,0.4132709790741885
543,0.5175098784369805
544,0.5750294497360997
545,0.47984167075025014
546,0.889356481631964
547,0.8793335086168901
548,0.41043390962502224
549,0.3753939433770911
550,0.573362829885258
551,0.4774207619746194
552,0.1855644988234982
553,0.5215461280727421
554,0.4074892916207291
555,0.23916306645697002
556,0.4620338570475266
557,0.4996651364094921
558,0.8860907808968717
559,0.4774207619746194
560,0.5215461280727421
561,0.35936759436342935
562,0.4372962009658451
563,0.2272035849675537
564,0.4818593413385618
565,0.4355302532463259
566,0.41306864538841226
567,0.5332037419377812
568,0.4620338570475266
569,0.4371117765407691
570,0.889356481631964
571,0.17885828500112988
572,0.5059906620188014
573,0.5460485174474459
574,0.41598517767598
575,0.6477246264562327
576,0.4761635984232856
577,0.5309179591204788
578,0.4661477131590858
579,0.4620374024258797
580,0.4209947924628277
581,0.8570272704162276
582,0.4289832274537123
583,0.41864578485325626
584,0.48027778222861983
585,0.414590297442333
586,0.48219451377948647
587,0.47286262404875923
588,0.4761635984232856
589,0.5215461280727421
590,0.19591008805106291
591,0.4512693864813467
592,0.5239997317593746
593,0.530072679613814
594,0.3903777683335038
595,0.5292784953651711
596,0.8564979781997694
597,0.2446504419799912
598,0.4723066173934663
599,0.45766405386822373
600,0.47205159582132045
601,0.2937511422943328
602,0.4507741027603562
603,0.4749605118236596
604,0.22585710688706268
605,0.5432610750771226
606,0.550606271210901
607,0.4507741027603562
608,0.5834583089466856
609,0.4667887691238904
610,0.4535460557639026
611,0.47473095818635674
612,0.450407909674542
613,0.4061956347473696
614,0.4510257093455221
615,0.194904792179887
616,0.44825182207123954
617,0.4761635984232856
618,0.3592006457758961
619,0.45340515498751605
620,0.5432610750771226
621,0.4016981556533634
622,0.23948268718504737
623,0.19955669210019225
624,0.459376648561257
625,0.2069960084772398
626,0.5320076124885357
627,0.6341597972936585
628,0.5110459605668589
629,0.41386437747303567
630,0.38816767010212677
631,0.5963294723974418
632,0.5118701090792235
633,0.3881690865442833
634,0.5110541558113287
635,0.5491844690474403
636,0.1855644988234982
637,0.8828714821227915
638,0.4761635984232856
639,0.48230131588524117
640,0.6087706470333131
641,0.6395336043212975
642,0.39465955347700327
643,0.8667421282486663
644,0.3675571126755163
645,0.3117464213259338
646,0.685572291121429
647,0.2113014443927176
648,0.45002178418496797
649,0.4457019495810498
650,0.40398664289820246
651,0.4977558426925825
652,0.4774207619746194
653,0.4150439801329109
654,0.41352261796703926
655,0.46078502889422107
656,0.45392776657536554
657,0.6561637625169886
658,0.43831972764111765
659,0.3014491296395881
660,0.48794399322673115
661,0.5371623603069847
662,0.5178392900813791
663,0.46989795622725733
664,0.4761635984232856
665,0.20923707823785737
666,0.9014660178916538
667,0.3469280053382835
668,0.6087706470333131
669,0.28580094168379955
670,0.443526274423057
671,0.388968223228785
672,0.4774207619746194
673,0.323580314661722
674,0.4774207619746194
675,0.19035346503679024
676,0.5390737177121224
677,0.8663802197509849
678,0.46976644353448155
679,0.4809363485250467
680,0.4415264088466207
681,0.2060248031965729
682,0.43895648106615853
683,0.4774207619746194
684,0.36221500151243613
685,0.3451031586637323
686,0.18867428681941625
687,0.5320076124885357
688,0.22873263429510618
689,0.5449522642503526
690,0.5667620637007778
691,0.8993441143834999
692,0.6435905113388285
693,0.550606271210901
694,0.447011798324877
695,0.5024663000580625
696,0.6318094326559839
697,0.5320076124885357
698,0.5215461280727421
699,0.4693031140871067
700,0.1909285030921598
701,0.5061179818270931
702,0.4486654803231142
703,0.40936382240811636
704,0.6833894781062833
705,0.8272377164568141
706,0.5321953339356678
707,0.3552667964323697
708,0.3765021244507905
709,0.893168036804895
710,0.4094045595883383
711,0.8964922187024086
712,0.45871228097089595
713,0.44490032342533614
714,0.18051809533692936
715,0.43716892371259375
716,0.4440544050288181
717,0.5487512865824267
718,0.5696777827448372
719,0.9003246850499798
720,0.5387479549356534
721,0.4774207619746194
722,0.4761635984232856
723,0.3912503760636134
724,0.8870591443052718
725,0.5172210544043859
726,0.1912229109135975
727,0.7616294091312513
728,0.5215461280727421
729,0.8999795731943229
730,0.9016555724200399
731,0.3768520477110241
732,0.4960281735020793
733,0.43814331012989777
734,0.3872834804156984
735,0.4749605118236596
736,0.5311627920060618
737,0.444575678719193
738,0.5192945469683781
739,0.23789072979517084
740,0.4723066173934663
741,0.5923860967619565
742,0.3946494747974234
743,0.4597758323487612
744,0.5266084261078032
745,0.6038911136935902
746,0.8939893824910282
747,0.4250810729801531
748,0.7489484744272293
749,0.47551835906476797
750,0.4492387634428013
751,0.18051809533692936
752,0.4723066173934663
753,0.2978631728162523
754,0.4359398785576046
755,0.47631712670995374
756,0.21819745101464513
757,0.4911405872620386
758,0.4153242073786284
759,0.5070531919020655
760,0.5515608071011643
761,0.44117459994157376
762,0.8732571645351922
763,0.4388360291683725
764,0.4061400526986577
765,0.6395336043212975
766,0.5320076124885357
767,0.42384994789992847
768,0.4189993077505127
769,0.2272035849675537
770,0.45940109369802806
771,0.8996216758067334
772,0.37953416113546534
773,0.5468105398328006
774,0.39271965200497555
775,0.4337921085060519
776,0.41386437747303567
777,0.400546466900892
778,0.48283851607976924
779,0.4371512088824791
780,0.4761635984232856
781,0.8922894155677611
782,0.18595881984529536
783,0.4195319825032542
784,0.24803002212200329
785,0.4724071047582894
786,0.4844967600645566
787,0.4761635984232856
788,0.4218810203777505
789,0.8742307968301263
790,0.885716369997712
791,0.47105078172100795
792,0.443526274423057
793,0.5775994169854769
794,0.3798488818923697
795,0.8740362685841913
796,0.5406597462396459
797,0.462209071316311
798,0.4809363485250467
799,0.22232269545400415
800,0.4774207619746194
801,0.5334943432781869
802,0.4667887691238904
803,0.4774207619746194
804,0.5215461280727421
805,0.5359567196966198
806,0.46524719597237413
807,0.6443879685565844
808,0.39696726567317503
809,0.4736887370057917
810,0.6326722261850655
811,0.6075031016849287
812,0.17694349760392994
813,0.2409732396243514
814,0.9180033524397471
815,0.8996703504481698
816,0.43049518010240573
817,0.5891175306799367
818,0.22873263429510618
819,0.43077541702736255
820,0.5294843852046464
821,0.5546765986185538
822,0.5266084261078032
823,0.3974210086536432
824,0.5466020545481209
825,0.232171611097955
826,0.5594050411708258
827,0.4774207619746194
828,0.4774207619746194
829,0.2349823476891634
830,0.4774207619746194
831,0.27884956122878624
832,0.4633958036891833
833,0.4374870143327189
834,0.41976713271114097
835,0.18448386341853118
836,0.5266084261078032
837,0.49154035745344554
838,0.5313739007446672
839,0.5964001749975381
840,0.40109551863688503
841,0.8938809950534857
842,0.44066403897094214
843,0.4734138013583162
844,0.5164264182751039
845,0.5156946236884675
846,0.9023180826711774
847,0.22116653384598567
848,0.410914723687845
849,0.47984167075025014
850,0.43406514211348307
851,0.26078642707224436
852,0.43393607984144483
853,0.49532276482689735
854,0.5121513677233901
855,0.6087706470333131
856,0.40159074781590093
857,0.8939893824910282
858,0.4541310879725336
859,0.8553666071608954
860,0.5067447829053938
861,0.21692022143193473
862,0.5040319283304482
863,0.8735978317181611
864,0.46576786289261546
865,0.5429200742221173
866,0.5450873460066288
867,0.19386852948096894
868,0.1855644988234982
869,0.47473095818635674
870,0.6204018908959095
871,0.43400580617057516
872,0.238049868560765
873,0.5061179818270931
874,0.421508566729463
875,0.40758136641665754
876,0.6335234046452154
877,0.39979667912437244
878,0.2873926016768009
879,0.4774207619746194
880,0.8999795731943229
881,0.19245221214509697
882,0.44342023525650065
883,0.42204556309051355
884,0.49033366423482666
885,0.8918697193253099
886,0.4301212446340582
887,0.5228594867323184
888,0.4855760396683287
889,0.44863974387586975
890,0.8991506469111402
891,0.8679221921369021
892,0.5709971364838246
893,0.4442832279646794
894,0.8897153543787264
895,0.4774207619746194
896,0.49579377600724167
897,0.4755514258638663
898,0.408621769599754
899,0.4591617636477072
900,0.4859680988018798
901,0.2391342299235473
902,0.6087706470333131
903,0.19673625431326425
904,0.40876642724631246
905,0.19369970905918704
906,0.5311765634528972
907,0.4694589821621347
908,0.7913047559553834
909,0.18294639358981368
910,0.592037273750061
911,0.4960281735020793
912,0.4457019495810498
913,0.41125676329114125
914,0.40758136641665754
915,0.4774207619746194
916,0.4755514258638663
917,0.4761635984232856
918,0.4088759229167595
919,0.23709569083649906
920,0.5432610750771226
921,0.4041755151615381
922,0.4893200623113208
923,0.393236238283388
924,0.5814706266415385
925,0.40921501126857135
926,0.39896414597417734
927,0.4612574886863376
928,0.5215461280727421
929,0.41043390962502224
930,0.45061585895855666
931,0.5121513677233901
932,0.3059043323239065
933,0.18932585164845928
934,0.443526274423057
935,0.4507741027603562
936,0.4492387634428013
937,0.18027792988077607
938,0.460313250765857
939,0.469398662344379
940,0.5432610750771226
941,0.5649829406467918
942,0.4352645216136351
943,0.5899593088340926
944,0.4949222617629871
945,0.4774207619746194
946,0.4796700193312749
947,0.5527488480206125
948,0.4457019495810498
949,0.18898435432474767
950,0.9015064159441588
951,0.4755514258638663
952,0.5337659489283132
953,0.8651439256510162
954,0.43895648106615853
955,0.6055639705809798
956,0.5061179818270931
957,0.4774207619746194
958,0.4774207619746194
959,0.5200595629379349
960,0.4944774694977861
961,0.43387934405261075
962,0.1933590892214072
963,0.1855644988234982
964,0.4929348138247306
965,0.1901410855665732
966,0.21199278188444312
967,0.4681227225542775
968,0.49908853093146505
969,0.40109551863688503
970,0.4774207619746194
971,0.3455950125756346
972,0.49342958124429753
973,0.8743681187403904
974,0.41872587508332293
975,0.3838667397539469
976,0.4774207619746194
977,0.18200768419964025
978,0.8845771495102991
979,0.26568896906379014
980,0.22873263429510618
981,0.434507169288247
982,0.4742947171263499
983,0.7062536244059393
984,0.4507741027603562
985,0.8625799624133268
986,0.4774207619746194
987,0.22825943302910381
988,0.4667887691238904
989,0.8926716833498429
990,0.4774207619746194
991,0.5867743428798095
992,0.6701706147787031
993,0.19862292902861162
994,0.4774207619746194
995,0.22545211064973275
996,0.3917063278223597
997,0.26419101893542707
998,0.2209922024382741
999,0.5841470109723755
1000,0.34414033679236594
1001,0.22568435594413
1002,0.3821219775356888
1003,0.4039795722345782
1004,0.5382206996832305
1005,0.8295523234091476
1006,0.5039584838967661
1007,0.4369430009347148
1008,0.8943237117908761
1009,0.48568340369651336
1010,0.44066403897094214
1011,0.3946439970006147
1012,0.4620338570475266
1013,0.19297159829009666
1014,0.43971812559818935
1015,0.4774207619746194
1016,0.46292575257815244
1017,0.42384994789992847
1018,0.5835468087631785
1019,0.5598159959332357
1020,0.2547615368190529
1021,0.4774207619746194
1022,0.7583596174361266
1023,0.4400774347254871
1024,0.3093613871713133
1025,0.5725422481115227
1026,0.5771321508492675
1027,0.4761635984232856
1028,0.4427877688266843
1029,0.8122307863111377
1030,0.40921501126857135
1031,0.5037421053383394
1032,0.43123402297005076
1033,0.38834836068788037
1034,0.900954591831834
1035,0.550606271210901
1036,0.22424846415661556
1037,0.40277985805679306
1038,0.5455265518321706
1039,0.45061585895855666
1040,0.4774207619746194
1041,0.22266016639949568
1042,0.6957949709690386
1043,0.3942509551128193
1044,0.47473095818635674
1045,0.44891947307211755
1046,0.3831780376314125
1047,0.8987977802722218
1048,0.241149295612127
1049,0.5369463317112706
1050,0.45648489340792886
1051,0.5495113549668976
1052,0.44304997852962447
1053,0.443526274423057
1054,0.8999795731943229
1055,0.3611694379756008
1056,0.470381750698865
1057,0.4774207619746194
1058,0.41872587508332293
1059,0.3831780376314125
1060,0.4809363485250467
1061,0.6254155864836518
1062,0.4176857625825127
1063,0.1761759958310614
1064,0.22873263429510618
1065,0.5071475014594155
1066,0.3018094744277468
1067,0.36110612231575634
1068,0.6433481937344049
1069,0.6433481937344049
1070,0.47128122814613327
1071,0.49605247677498
1072,0.6962158743752888
1073,0.47436945787767876
1074,0.4221771968233363
1075,0.5432610750771226
1076,0.550606271210901
1077,0.43503030690124506
1078,0.457680703318769
1079,0.4723066173934663
1080,0.40159074781590093
1081,0.444998627258648
1082,0.2319211034907648
1083,0.5679667137443632
1084,0.4809363485250467
1085,0.5649829406467918
1086,0.4960281735020793
1087,0.47631712670995374
1088,0.8939893824910282
1089,0.9000204694476
1090,0.44007566606899884
1091,0.4605505526165135
1092,0.524546081334298
1093,0.6054413579020141
1094,0.4314465713081575
1095,0.4774207619746194
1096,0.5771057315503793
1097,0.44610172919529095
1098,0.24521363191277656
1099,0.4507741027603562
1100,0.4761635984232856
1101,0.5821292055944441
1102,0.21909417376944887
1103,0.47487159812702245
1104,0.4723066173934663
1105,0.43406514211348307
1106,0.4774207619746194
1107,0.4774207619746194
1108,0.4774207619746194
1109,0.3942509551128193
1110,0.5239670453575561
1111,0.870552775077829
1112,0.785699143840019
1113,0.393236238283388
1114,0.4115516651315178
1115,0.5382206996832305
1116,0.37192054695456056
1117,0.8651439256510162
1118,0.4726842759660634
1119,0.34733793981311323
1120,0.4457019495810498
1121,0.20161269607625104
1122,0.4960281735020793
1123,0.5480027985263349
1124,0.5942571891548099
1125,0.8537003452277876
1126,0.3033571956792246
1127,0.17686378208356698
1128,0.8939328641542327
1129,0.4120708832223004
1130,0.41030716274525497
1131,0.19661286077458723
1132,0.9000204694476
1133,0.6232520179673748
1134,0.45847688278770476
1135,0.42384994789992847
1136,0.46976644353448155
1137,0.4742947171263499
1138,0.393236238283388
1139,0.43433638431601806
1140,0.4083771346577518
1141,0.550606271210901
1142,0.42384994789992847
1143,0.4774207619746194
1144,0.48558926395555474
1145,0.7999670914356721
1146,0.44460925429512516
1147,0.5345277511752863
1148,0.3555155212445193
1149,0.4153242073786284
1150,0.40936382240811636
1151,0.38520330424830745
1152,0.1758173086953069
1153,0.443526274423057
1154,0.8991506469111402
1155,0.9000204694476
1156,0.6038911136935902
1157,0.5227157436406652
1158,0.8937280244690846
1159,0.5144876981159218
1160,0.8999754693330424
1161,0.23734877992857942
1162,0.5432610750771226
1163,0.8725812199534542
1164,0.4094045595883383
1165,0.4592987683989783
1166,0.4507741027603562
1167,0.9000204694476
1168,0.49142937299247985
1169,0.47005883821898153
1170,0.44416991477719203
1171,0.8989429258482088
1172,0.5382206996832305
1173,0.2662700879214393
1174,0.2596015221081579
1175,0.5266084261078032
1176,0.4325871392591695
1177,0.4813486267556137
1178,0.4608502979170501
1179,0.4750602274185325
1180,0.45392776657536554
1181,0.18253339103673666
1182,0.4039795722345782
1183,0.41043390962502224
1184,0.4507741027603562
1185,0.4769878169398296
1186,0.484866800126318
1187,0.21758276497222334
1188,0.5363576403384793
1189,0.38629663493228994
1190,0.45380666821622156
1191,0.42959341776451554
1192,0.19495347367793966
1193,0.429322545672007
1194,0.4755514258638663
1195,0.5026487324153431
1196,0.5266084261078032
1197,0.1948743766275405
1198,0.443526274423057
1199,0.47546479764744
1200,0.39810550069379935
1201,0.3460679006295795
1202,0.4507741027603562
1203,0.4221771968233363
1204,0.5214931864962425
1205,0.5455265518321706
1206,0.4607814848945948
1207,0.768115849858399
1208,0.4715701273415782
1209,0.8851614377390153
1210,0.46666201630300674
1211,0.4774207619746194
1212,0.41386437747303567
1213,0.899502376924526
1214,0.5259281199005544
1215,0.5975801849309545
1216,0.550606271210901
1217,0.47105078172100795
1218,0.46822122204990463
1219,0.34863101678829117
1220,0.4980372587449314
1221,0.4620374024258797
1222,0.46976644353448155
1223,0.4507741027603562
1224,0.4723066173934663
1225,0.46352275713302166
1226,0.2231531484033725
1227,0.3636342773735263
1228,0.47473095818635674
1229,0.49531768776663265
1230,0.5466720073109781
1231,0.41761156722150955
1232,0.26781221127209776
1233,0.41130506309987225
1234,0.20690383133977322
1235,0.5552299354444763
1236,0.5065855753950574
1237,0.3912503760636134
1238,0.8759978497128975
1239,0.5821292055944441
1240,0.8992291038797472
1241,0.6867316190618582
1242,0.4440459615974232
1243,0.4691708633444206
1244,0.3082856958413751
1245,0.8976331952483149
1246,0.45892008528804357
1247,0.4774207619746194
1248,0.4597456581729732
1249,0.8924574439102887
1250,0.4649240259152842
1251,0.4373271363438631
1252,0.8991506469111402
1253,0.40722271563347245
1254,0.9023180826711774
1255,0.40758136641665754
1256,0.1855644988234982
